File Name	Sample ID	Batch
SD_240830_134	QC1_2_2	7
SD_240830_136	QC1_2_4	7
SD_240830_138	QC1_2_6	7
SD_240830_140	QC2_2_2	7
SD_240830_142	QC2_2_4	7
SD_240830_144	QC2_2_6	7
SD_240830_146	T1084_2	7
SD_240830_148	T1084_4	7
SD_240830_150	T1084_6	7
SD_240830_152	T1031_2	7
SD_240830_154	T1031_4	7
SD_240830_156	T1031_6	7
SD_240830_158	T1065_2	7
SD_240830_160	T1065_4	7
SD_240830_162	T1065_6	7
SD_240830_164	T1074_2	7
SD_240830_166	T1074_4	7
SD_240830_168	T1074_6	7
SD_240830_170	T1023_2	7
SD_240830_172	T1023_4	7
SD_240830_174	T1023_6	7
SD_240830_176	T1014_2	7
SD_240830_178	T1014_4	7
SD_240830_180	T1014_6	7
SD_240830_182	T1059_2	7
SD_240830_184	T1059_4	7
SD_240830_186	T1059_6	7
SD_240830_188	T2391_2	7
SD_240830_190	T2391_4	7
SD_240830_192	T2391_6	7
SD_240830_194	T1061_2	7
SD_240830_196	T1061_4	7
SD_240830_198	T1061_6	7
SD_240830_200	T2390_2	7
SD_240830_202	T2390_4	7
SD_240830_204	T2390_6	7
SD_240830_206	T2388_2	7
SD_240830_208	T2388_4	7
SD_240830_210	T2388_6	7
SD_240830_212	T1007_2	7
SD_240830_214	T1007_4	7
SD_240830_216	T1007_6	7
SD_240830_218	T1004_2	7
SD_240830_220	T1004_4	7
SD_240830_222	T1004_6	7
SD_240830_224	T1078_2	7
SD_240830_226	T1078_4	7
SD_240830_228	T1078_6	7
SD_240830_230	T1041_2	7
SD_240830_232	T1041_4	7
SD_240830_234	T1041_6	7
SD_240830_236	T1073_2	7
SD_240830_238	T1073_4	7
SD_240830_240	T1073_6	7
SD_240830_242	T1024_2	7
SD_240830_244	T1024_4	7
SD_240830_246	T1024_6	7
SD_240830_248	T1111_2	7
SD_240830_250	T1111_4	7
SD_240830_252	T1111_6	7
SD_240830_254	T1033_2	7
SD_240830_256	T1033_4	7
SD_240830_258	T1033_6	7
SD_240830_260	T1083_2	7
SD_240830_262	T1083_4	7
SD_240830_264	T1083_6	7
SD_240830_266	QC1_3_2	7
SD_240830_268	QC1_3_4	7
SD_240830_270	QC1_3_6	7
SD_240830_272	QC2_3_2	7
SD_240830_274	QC2_3_4	7
SD_240830_276	QC2_3_6	7
SD_240903_002	QC1_1_2	8
SD_240903_004	QC1_1_4	8
SD_240903_006	QC1_1_6	8
SD_240903_008	QC2_1_2	8
SD_240903_010	QC2_1_4	8
SD_240903_012	QC2_1_6	8
SD_240903_014	T1132_2	8
SD_240903_016	T1132_4	8
SD_240903_018	T1132_6	8
SD_240903_020	T1119_2	8
SD_240903_022	T1119_4	8
SD_240903_024	T1119_6	8
SD_240903_026	T1138_2	8
SD_240903_028	T1138_4	8
SD_240903_030	T1138_6	8
SD_240903_032	T1116_2	8
SD_240903_034	T1116_4	8
SD_240903_036	T1116_6	8
SD_240903_038	T1224_2	8
SD_240903_040	T1224_4	8
SD_240903_042	T1224_6	8
SD_240903_044	T1199_2	8
SD_240903_046	T1199_4	8
SD_240903_048	T1199_6	8
SD_240903_050	T1231_2	8
SD_240903_052	T1231_4	8
SD_240903_054	T1231_6	8
SD_240903_056	T1115_2	8
SD_240903_058	T1115_4	8
SD_240903_060	T1115_6	8
SD_240903_062	T1254_2	8
SD_240903_064	T1254_4	8
SD_240903_066	T1254_6	8
SD_240903_068	T1125_2	8
SD_240903_070	T1125_4	8
SD_240903_072	T1125_6	8
SD_240903_074	T1113_2	8
SD_240903_076	T1113_4	8
SD_240903_078	T1113_6	8
SD_240903_080	T1135_2	8
SD_240903_082	T1135_4	8
SD_240903_084	T1135_6	8
SD_240903_086	T1216_2	8
SD_240903_088	T1216_4	8
SD_240903_090	T1216_6	8
SD_240903_092	T1204_2	8
SD_240903_094	T1204_4	8
SD_240903_096	T1204_6	8
SD_240903_098	T1112_2	8
SD_240903_100	T1112_4	8
SD_240903_102	T1112_6	8
SD_240903_104	T1182_2	8
SD_240903_106	T1182_4	8
SD_240903_108	T1182_6	8
SD_240903_110	T1234_2	8
SD_240903_112	T1234_4	8
SD_240903_114	T1234_6	8
SD_240903_116	T1194_2	8
SD_240903_118	T1194_4	8
SD_240903_120	T1194_6	8
SD_240903_122	T1205_2	8
SD_240903_124	T1205_4	8
SD_240903_126	T1205_6	8
SD_240903_128	T1207_2	8
SD_240903_130	T1207_4	8
SD_240903_132	T1207_6	8
SD_240903_134	QC1_2_2	8
SD_240903_136	QC1_2_4	8
SD_240903_138	QC1_2_6	8
SD_240903_140	QC2_2_2	8
SD_240903_142	QC2_2_4	8
SD_240903_144	QC2_2_6	8
SD_240903_146	T1159_2	8
SD_240903_148	T1159_4	8
SD_240903_150	T1159_6	8
SD_240903_152	T1114_2	8
SD_240903_154	T1114_4	8
SD_240903_156	T1114_6	8
SD_240903_158	T1213_2	8
SD_240903_160	T1213_4	8
SD_240903_162	T1213_6	8
SD_240903_164	T1134_2	8
SD_240903_166	T1134_4	8
SD_240903_168	T1134_6	8
SD_240903_170	T1193_2	8
SD_240903_172	T1193_4	8
SD_240903_174	T1193_6	8
