platform,analyte,feature,estimate,p.value,p_adj
HILIC,PFOS,1019.7027_33.4,-0.10859169701586388,0.14676450505438504,0.44571196170233085
HILIC,PFOS,248.9762_55.8,0.1085382933251784,0.1469644846694172,0.44571196170233085
HILIC,PFOS,562.8005_53.9,0.10845569964868006,0.1472741781660964,0.4457377989485126
HILIC,PFOS,1015.6719_33.8,-0.10823009376119495,0.14812263178934984,0.4471854398565414
HILIC,PFOS,394.7928_53.1,-0.10816800263875528,0.1483567911956499,0.4471854398565414
HILIC,PFOS,1214.2015_53.5,0.10801421185293832,0.14893797739979825,0.4480248100644338
HILIC,PFOS,342.9599_53,-0.10774564843193529,0.1499570276911708,0.45017525554347426
HILIC,PFOS,218.9835_286.6,0.10761733710088296,0.15044575609615649,0.4507281761585255
HILIC,PFOS,225.1328_53.4,-0.10725503589721981,0.15183223441293164,0.4533242529898395
HILIC,PFOS,332.8401_53.3,-0.10723091460309914,0.15192488478578406,0.4533242529898395
HILIC,PFOS,106.9505_50.2,0.1068239219964666,0.15349459437889706,0.4570027319774069
HILIC,PFOS,343.862_59.8,-0.1067514867261716,0.15377524359780312,0.4570027319774069
HILIC,PFOS,302.9691_56.1,0.10650761250015628,0.15472297366009036,0.4588977976291257
HILIC,PFOS,1090.2953_53.9,0.10573160442794104,0.15776792532312464,0.46699305895644894
HILIC,PFOS,186.9563_268.3,0.10542768334637492,0.15897266043384747,0.4693175843469837
HILIC,PFOS,648.6812_53.1,0.1053736794250731,0.1591874509068823,0.4693175843469837
HILIC,PFOS,450.158_130.2,0.105153451196894,0.16006562206652247,0.47096843073251143
HILIC,PFOS,755.5415_28.3,-0.10493331691458167,0.16094704299516716,0.4726222691127924
HILIC,PFOS,288.119_91.6,0.10435537883171901,0.163278412910125,0.47851891308313854
HILIC,PFOS,990.3981_53.3,-0.10394487280899754,0.16494964243150015,0.48246140474035615
HILIC,PFOS,245.0336_169,0.1028934415294878,0.1692883653608999,0.49392650387177106
HILIC,PFOS,116.0342_81.4,0.1028338144327413,0.16953693511274304,0.49392650387177106
HILIC,PFOS,765.5257_26.4,0.10259850021489787,0.1705205474116722,0.49581612999857533
HILIC,PFOS,99.5311_281.8,0.10248933203092225,0.1709783068384966,0.4961723414136764
HILIC,PFOS,243.0379_168.7,0.10223407262347405,0.17205221013767266,0.4983116849388562
HILIC,PFOS,596.0398_67.5,0.10212919760916207,0.17249487781260506,0.4986180061770615
HILIC,PFOS,835.6037_30.5,-0.1020143448820186,0.17298062885999135,0.4990474282900335
HILIC,PFOS,460.8735_52.5,-0.10170528355950358,0.1742927883496143,0.5009261653873515
HILIC,PFOS,1258.1368_53.6,-0.10168000726117152,0.174400427252959,0.5009261653873515
HILIC,PFOS,243.0273_169,0.10157430111243722,0.17485110932325815,0.5009261653873515
HILIC,PFOS,93.0447_80.9,-0.10154277371924454,0.1749856942603113,0.5009261653873515
HILIC,PFOS,162.9982_283.2,0.10141105648823384,0.1755488013284186,0.5015680037954817
HILIC,PFOS,428.1763_130.3,-0.10111453424301299,0.17682137265911324,0.5042305039219415
HILIC,PFOS,184.0734_125,0.10071515902648814,0.17854610789175218,0.5081696916919101
HILIC,PFOS,692.834_60.9,0.10049694748022621,0.17949369991137903,0.509886134105261
HILIC,PFOS,521.3433_33.6,-0.1001416798020581,0.1810443859132129,0.5133059217462741
HILIC,PFOS,171.9817_59.3,-0.09999913491203694,0.1816693357133307,0.5137757472544318
HILIC,PFOS,95.0603_81.4,0.09994561558445784,0.1819043861900826,0.5137757472544318
HILIC,PFOS,91.054_37,-0.09954139835557912,0.18368688881575507,0.5178220865663191
HILIC,PFOS,1260.1338_53.7,0.09940632183816236,0.184285394720662,0.5185216429402657
HILIC,PFOS,702.8632_61.8,0.09899341422320954,0.18612380720314592,0.5220546883581175
HILIC,PFOS,140.0107_265.8,0.0989659556607235,0.18624653746830136,0.5220546883581175
HILIC,PFOS,734.5123_54.3,-0.0986322110358417,0.18774300398114663,0.5252545290965918
HILIC,PFOS,88.5091_277.8,-0.09846326366387538,0.18850388773057788,0.526355315423131
HILIC,PFOS,258.1101_115.1,0.09838707539277138,0.18884775168221793,0.526355315423131
HILIC,PFOS,816.5898_29,0.09812437017233731,0.19003694784637376,0.5286742158132203
HILIC,PFOS,91.98_58.1,0.09784002352238366,0.19133026271031608,0.5312735249742361
HILIC,PFOS,672.7761_56.5,-0.09752791177664273,0.19275724306655895,0.5337347600840532
HILIC,PFOS,241.1547_55.7,-0.09748851771056492,0.1929379031384922,0.5337347600840532
HILIC,PFOS,366.2638_23.7,-0.09738829378577504,0.19339808329921404,0.5340096329903672
HILIC,PFOS,247.0577_159.2,-0.09715645535151442,0.19446563605742312,0.5359574327094716
HILIC,PFOS,159.0278_40.3,-0.09677019244741362,0.19625378267867957,0.5375378523718942
HILIC,PFOS,169.0357_56.5,-0.09674935338574067,0.19635059246809708,0.5375378523718942
HILIC,PFOS,928.4456_53.4,0.09671782349042535,0.1964971334532662,0.5375378523718942
HILIC,PFOS,259.005_56,0.09665057558315136,0.19680994580252165,0.5375378523718942
HILIC,PFOS,198.085_79.3,0.09650935452477478,0.1974680304486277,0.5375378523718942
HILIC,PFOS,520.3398_33.6,-0.09646252581317345,0.1976866025686314,0.5375378523718942
HILIC,PFOS,141.9833_281.2,-0.09642539693471543,0.1978600256176591,0.5375378523718942
HILIC,PFOS,350.899_55.5,0.09633661330587348,0.19827516715820742,0.5375378523718942
HILIC,PFOS,858.3718_53.4,-0.0963296222336135,0.19830788337503666,0.5375378523718942
HILIC,PFOS,134.0189_62.1,-0.09612489369214391,0.19926769079323936,0.5385924926537224
HILIC,PFOS,269.0396_158.9,0.09597661014140028,0.19996497173426206,0.5385924926537224
HILIC,PFOS,538.1981_114.9,0.095968780168454,0.20000184004194027,0.5385924926537224
HILIC,PFOS,411.8533_57.5,-0.09589374136297145,0.200355418319106,0.5385924926537224
HILIC,PFOS,131.6692_41.1,0.0958595810618299,0.20051652935959532,0.5385924926537224
HILIC,PFOS,582.6455_52.9,0.09563091622449146,0.20159740169271412,0.5405147726543784
HILIC,PFOS,241.8858_53.5,0.09546716220117367,0.20237403256055767,0.5416158556774419
HILIC,PFOS,334.8372_53,-0.0951964476983735,0.20366267843090985,0.542423109345993
HILIC,PFOS,689.2104_176.3,0.09516341168029714,0.2038203398909218,0.542423109345993
HILIC,PFOS,285.1193_119.8,-0.09514146807528377,0.2039251124656158,0.542423109345993
HILIC,PFOS,878.5191_53.1,-0.09509613791688949,0.2041416702065663,0.542423109345993
HILIC,PFOS,336.1402_138,-0.09485912804227863,0.205276649610609,0.5444613645586046
HILIC,PFOS,1146.2138_53.8,0.09463860964727822,0.2063367333380568,0.5462940345980752
HILIC,PFOS,376.2596_25.2,-0.09422404328732989,0.20834031112121398,0.5506136793917799
HILIC,PFOS,189.1338_70.1,-0.09411891357473064,0.2088506129506309,0.5506974117676449
HILIC,PFOS,90.5259_282.6,0.09405095416386461,0.20918096687945448,0.5506974117676449
HILIC,PFOS,122.0698_65.5,0.09398780542100235,0.20948827217917843,0.5506974117676449
HILIC,PFOS,250.0993_60.2,-0.09375552820397688,0.21062140856520167,0.5522578328896763
HILIC,PFOS,264.0172_164.4,0.09364137749149212,0.21117988754949998,0.5522578328896763
HILIC,PFOS,194.1177_272.4,0.09363700389061418,0.2112013063618627,0.5522578328896763
HILIC,PFOS,744.5902_30,-0.09340424357923995,0.21234345031795418,0.5542650907770232
HILIC,PFOS,838.8381_62.4,0.09318068398741391,0.21344460549727953,0.5559147037929656
HILIC,PFOS,216.8336_53.3,-0.09312355202488987,0.21372666652580907,0.5559147037929656
HILIC,PFOS,169.986_59,-0.0929937010343054,0.21436873358672665,0.5566065363304481
HILIC,PFOS,421.8827_60.5,-0.09286307945804528,0.2150160011494645,0.5573094250458974
HILIC,PFOS,94.5452_196.6,-0.0927358245004138,0.21564792800739305,0.5579701633757722
HILIC,PFOS,114.065_34.5,0.09250663563659359,0.2167893850536516,0.5599446594754004
HILIC,PFOS,149.023_291.7,-0.0921783575556816,0.2184318472354308,0.5632040660425742
HILIC,PFOS,113.0708_79.2,0.0919691004824376,0.2194834314419951,0.5647777154469074
HILIC,PFOS,499.9716_65.6,0.09190517773768316,0.21980538114690445,0.5647777154469074
HILIC,PFOS,277.0602_59.8,0.09112256996241408,0.2237742836769905,0.5739790985129046
HILIC,PFOS,341.9626_52.5,-0.09100022476353933,0.2243993067606134,0.5745864602174876
HILIC,PFOS,345.859_59.5,-0.09085231929560564,0.2251565598160675,0.5755297211187909
HILIC,PFOS,144.1012_59,0.09072394450666343,0.22581528440107215,0.5762183119199773
HILIC,PFOS,204.1225_36,-0.0906279201164736,0.22630890157393688,0.576405241597242
HILIC,PFOS,454.3889_23,-0.09055561578140828,0.22668108833918008,0.576405241597242
HILIC,PFOS,354.8947_56.8,-0.09048268663759267,0.22705692962918386,0.576405241597242
HILIC,PFOS,122.5469_163.4,0.08993292255368428,0.2299043286034916,0.5826342574198075
HILIC,PFOS,552.1896_107.5,-0.08968763497876815,0.23118283957071215,0.5845537207399338
HILIC,PFOS,181.072_34.4,-0.08958623096334259,0.23171284761948244,0.5845537207399338
HILIC,PFOS,270.2298_24.7,-0.08956065801488748,0.2318466446448251,0.5845537207399338
HILIC,PFOS,1082.2641_54,-0.08926116450798628,0.233417636562616,0.5875137791031831
HILIC,PFOS,476.7569_53,0.08911335440009188,0.23419572583116927,0.5884714333278956
HILIC,PFOS,372.1904_111.5,0.08894783423761858,0.2350692035013547,0.589665120647466
HILIC,PFOS,346.8616_55.8,0.0888654877715738,0.2355046104566689,0.589757738537851
HILIC,PFOS,522.2027_147.6,0.0883757572727301,0.2381057516910506,0.5943943542268733
HILIC,PFOS,256.0501_154.3,0.08836570375902596,0.23815935949765932,0.5943943542268733
HILIC,PFOS,311.2046_24.4,-0.08808903026263468,0.23963796734166412,0.5970777637469072
HILIC,PFOS,109.5216_276.3,-0.0876193479948714,0.24216273070245292,0.6023543553607232
HILIC,PFOS,181.5365_90,0.08747397480616975,0.24294792670767795,0.6032935092740996
HILIC,PFOS,173.1286_98.1,0.08717517668299506,0.24456737611056023,0.6062976828201493
HILIC,PFOS,836.6145_32.5,-0.08696438924598938,0.2457143285091472,0.6081224183838426
HILIC,PFOS,924.4508_53.2,0.08677826867938374,0.24673016623264432,0.6086582720109436
HILIC,PFOS,624.8467_60.5,0.08677402655393304,0.2467533535179501,0.6086582720109436
HILIC,PFOS,428.8241_52.3,0.08656513968921012,0.24789699345928487,0.6097313065949757
HILIC,PFOS,1086.2583_54.1,0.08654411075209291,0.24801232876363197,0.6097313065949757
HILIC,PFOS,138.4953_281,0.08633953012011904,0.24913631485950463,0.6099440064975582
HILIC,PFOS,991.672_33.8,-0.0863085642530723,0.24930675155326237,0.6099440064975582
HILIC,PFOS,700.5593_52.9,0.08626049346962532,0.24957149407789608,0.6099440064975582
HILIC,PFOS,828.8089_62,0.08622858308495017,0.24974734320102723,0.6099440064975582
HILIC,PFOS,630.621_53.4,-0.08610952382929922,0.2504042026604403,0.6105407247733964
HILIC,PFOS,1016.6752_33.8,-0.08578698983301197,0.25218965436426144,0.6131496835535759
HILIC,PFOS,702.5612_35.1,-0.0857666022333929,0.25230280897576196,0.6131496835535759
HILIC,PFOS,129.6271_76,-0.08561654720812721,0.25313671926215375,0.6141677778819468
HILIC,PFOS,118.0648_41.7,-0.08526357345722055,0.2551058221011702,0.6179005637973888
HILIC,PFOS,160.0342_60.5,0.08519131309422846,0.25551023313783916,0.6179005637973888
HILIC,PFOS,226.9507_59.4,0.08497567596804924,0.25671968956650354,0.6198126273383773
HILIC,PFOS,363.9295_62.5,0.08484981208462548,0.25742744826389563,0.6202639643215513
HILIC,PFOS,211.0124_59.1,-0.0847297900895163,0.2581036060892229,0.6202639643215513
HILIC,PFOS,548.3671_32.7,-0.084719094472878,0.2581639202851862,0.6202639643215513
HILIC,PFOS,208.891_53.3,-0.08459517836328703,0.2588634084057543,0.6203311295889803
HILIC,PFOS,620.5922_54.1,-0.0845656717098303,0.25903016086891206,0.6203311295889803
HILIC,PFOS,109.0224_209.4,-0.08438899986612317,0.26003013904962446,0.6208165314797612
HILIC,PFOS,199.1011_29.8,-0.08433651202379573,0.260327734671728,0.6208165314797612
HILIC,PFOS,718.4925_53.7,0.08430768794234181,0.2604912608438728,0.6208165314797612
HILIC,PFOS,195.0873_30.3,-0.08422871331129145,0.2609396645282224,0.6208853754047736
HILIC,PFOS,166.0841_50.3,-0.08411935331463911,0.2615614643497874,0.6213659185195591
HILIC,PFOS,103.548_196.9,-0.083800878625535,0.2633780314923862,0.6246786644370699
HILIC,PFOS,231.0547_60.7,0.08342529497821398,0.26553141520316254,0.6285564574460065
HILIC,PFOS,290.8474_47.9,-0.0833677519287732,0.26586239348729734,0.6285564574460065
HILIC,PFOS,132.0769_61.1,0.08315518777423578,0.267087469115197,0.6295820525669724
HILIC,PFOS,422.882_58.6,0.08314076066765941,0.26717075644201926,0.6295820525669724
HILIC,PFOS,128.0706_280.7,0.08307123540419699,0.26757237234096326,0.6295820525669724
HILIC,PFOS,166.0533_81,-0.08287631579175013,0.26870052763944285,0.6312329855656753
HILIC,PFOS,173.0922_70.6,0.08208858394873603,0.27329272306268343,0.6410035342833146
HILIC,PFOS,362.9265_60.5,0.08194630748485364,0.27412778362246254,0.6419448097488047
HILIC,PFOS,274.8731_47.1,-0.08185496547212913,0.27466480576434854,0.6421862757207517
HILIC,PFOS,89.6171_27.7,-0.08162622733030224,0.2760127374075995,0.6443199548316204
HILIC,PFOS,299.2584_24.9,0.08111396778399117,0.27904763826496864,0.6501523857349837
HILIC,PFOS,1094.29_53.6,0.08105644922268135,0.2793898090050335,0.6501523857349837
HILIC,PFOS,548.8262_56.2,-0.08081467092971086,0.28083121042731973,0.6521568283136308
HILIC,PFOS,222.8679_53,0.08070709143137783,0.28147417004524766,0.6521568283136308
HILIC,PFOS,516.7446_53.4,-0.08067764347460075,0.28165034123010757,0.6521568283136308
HILIC,PFOS,344.8661_56.5,-0.08061693460259332,0.28201376359508357,0.6521568283136308
HILIC,PFOS,574.0579_68.1,0.08054155213796932,0.2824654654171467,0.6521823538492622
HILIC,PFOS,396.7885_53.6,-0.08024304679760079,0.284258923485717,0.6553009451072603
HILIC,PFOS,834.6003_30.8,-0.08013759430784696,0.28489431811741256,0.6557443091971549
HILIC,PFOS,124.0833_33.7,-0.08001579151202631,0.28562941475643117,0.6564154252166431
HILIC,PFOS,239.1237_25.3,-0.07973732748497867,0.2873147550730043,0.6587185790438381
HILIC,PFOS,223.0747_163.4,0.07970320042371036,0.28752175815021586,0.6587185790438381
HILIC,PFOS,324.9902_61.1,-0.07957264999444785,0.2883145531346997,0.6595139700762838
HILIC,PFOS,340.7826_53.1,0.079406460939548,0.28932588356071887,0.6598341935439893
HILIC,PFOS,1054.3917_53.5,-0.07937573194402411,0.2895131416807182,0.6598341935439893
HILIC,PFOS,177.1064_79.1,0.07932998868471139,0.2897920444618872,0.6598341935439893
HILIC,PFOS,634.6586_53.6,-0.0792040128980627,0.29056106264371995,0.6603470977365892
HILIC,PFOS,460.7828_52.8,-0.0790928412999017,0.29124083858598904,0.6603470977365892
HILIC,PFOS,732.7318_55.6,-0.07907404962638591,0.29135584785269775,0.6603470977365892
HILIC,PFOS,343.2672_23.9,-0.07869019676468161,0.29371173908590986,0.663886036018524
HILIC,PFOS,104.1069_115.2,0.07867351200018287,0.2938144281027927,0.663886036018524
HILIC,PFOS,360.9277_55.9,0.0785573099014734,0.29453027443809005,0.6643291626918465
HILIC,PFOS,452.7513_53.3,-0.07849602403312832,0.2949082837084751,0.6643291626918465
HILIC,PFOS,190.912_47.4,0.0782448602617715,0.29646081972952315,0.6668115702123014
HILIC,PFOS,284.0646_135.8,0.07806371611548904,0.29758389793190204,0.6680674580501625
HILIC,PFOS,161.1285_73.9,-0.07799106200938187,0.2980351383074785,0.6680674580501625
HILIC,PFOS,734.5694_33.2,-0.0779366509330641,0.29837337146699827,0.6680674580501625
HILIC,PFOS,388.7121_53.3,0.07752229720616427,0.3009574356055309,0.6720269373264499
HILIC,PFOS,181.9301_54.1,-0.07750751343001383,0.30104990503205153,0.6720269373264499
HILIC,PFOS,564.6746_53.7,-0.07732683911712672,0.30218150093915236,0.6726751688745138
HILIC,PFOS,512.707_53,0.07731602577488163,0.3022493157442917,0.6726751688745138
HILIC,PFOS,444.7196_53.9,-0.07714056404151466,0.303351109780057,0.6741135772890157
HILIC,PFOS,586.7289_53.6,-0.07702560604697027,0.3040744101307999,0.6747078365720897
HILIC,PFOS,1106.3156_53.1,-0.07686292991608694,0.30509988582081826,0.6759698069083997
HILIC,PFOS,778.538_30.1,0.07677991501170355,0.3056240698824356,0.6761190185739981
HILIC,PFOS,128.9508_260.6,-0.07661701708948931,0.30665438239271403,0.6765780159474672
HILIC,PFOS,126.022_59.8,-0.07660257395497443,0.30674584371672337,0.6765780159474672
HILIC,PFOS,159.0762_79.1,0.07651331779208885,0.3073114569305277,0.6768168991922336
HILIC,PFOS,1148.2531_53.8,-0.07621310003287952,0.309218948020385,0.6794238734326095
HILIC,PFOS,271.0401_60.2,0.0761825787277447,0.3094133045226884,0.6794238734326095
HILIC,PFOS,790.5746_28,0.07604498772256157,0.31029046320444525,0.6803405711741911
HILIC,PFOS,506.2078_131.6,0.07596949577403997,0.31077242406013916,0.6803893307825533
HILIC,PFOS,338.0507_115.8,0.07569417671755728,0.3125342831839222,0.6832359514212775
HILIC,PFOS,708.2549_172.8,-0.07554129962418833,0.31351540670602795,0.683826577373847
HILIC,PFOS,754.5382_27.8,-0.07542574825402977,0.3142583161456529,0.683826577373847
HILIC,PFOS,190.0498_268.6,0.07531146969202251,0.31499417047363504,0.683826577373847
HILIC,PFOS,272.0435_60.1,0.07529274143564857,0.31511487111045855,0.683826577373847
HILIC,PFOS,165.0548_53.3,0.07524362367731317,0.3154315703901709,0.683826577373847
HILIC,PFOS,287.9002_59.3,-0.07522112205505085,0.3155767245583362,0.683826577373847
HILIC,PFOS,269.9937_62.6,0.07512288512249943,0.3162109438658102,0.6841991183061391
HILIC,PFOS,374.9413_55.6,-0.07487618130282382,0.31780732283795926,0.6866493982484375
HILIC,PFOS,120.0803_43.5,-0.07476756529328263,0.3185118163000509,0.6871683500350951
HILIC,PFOS,114.5584_192.4,0.0745009825837531,0.32024519183815153,0.6899023055610833
HILIC,PFOS,227.9827_264.5,-0.07429199962275418,0.3216083098414903,0.6899525441841985
HILIC,PFOS,604.7891_55.6,-0.07422513512059739,0.32204523407403174,0.6899525441841985
HILIC,PFOS,454.863_55.7,0.07415726339301873,0.3224891326447715,0.6899525441841985
HILIC,PFOS,626.6272_53.4,-0.07408566364895976,0.32295784216481704,0.6899525441841985
HILIC,PFOS,223.9883_265.6,-0.07401007195786928,0.32345316165587046,0.6899525441841985
HILIC,PFOS,90.0544_63.2,0.07395567690968179,0.323809892321005,0.6899525441841985
HILIC,PFOS,1164.2745_53.1,-0.07392123338703115,0.3240359093355488,0.6899525441841985
HILIC,PFOS,576.7002_53.7,-0.07391791277953115,0.3240577044122911,0.6899525441841985
HILIC,PFOS,103.0502_279.7,-0.07384525404005272,0.32453484293913715,0.6899525441841985
HILIC,PFOS,338.3418_23.9,-0.07378507786428617,0.3249303535786394,0.6899525441841985
HILIC,PFOS,286.9072_51.6,-0.07331320898583958,0.32804250908284205,0.6955629132415563
HILIC,PFOS,379.1499_108.9,-0.07303835569913701,0.32986407910679905,0.6984062923097478
HILIC,PFOS,402.8246_54.9,-0.07296861667772014,0.3303273004167726,0.6984062923097478
HILIC,PFOS,320.7707_53.8,0.07272487294664702,0.3319495754540208,0.7003342896229853
HILIC,PFOS,936.477_53.2,-0.07258066492227211,0.332911774329238,0.7003342896229853
HILIC,PFOS,914.4218_54,-0.07249755212554289,0.33346713785413584,0.7003342896229853
HILIC,PFOS,150.9324_53.3,-0.07241798413875089,0.33399936981896283,0.7003342896229853
HILIC,PFOS,381.0795_97.5,0.07231933412960931,0.33465999561498305,0.7003342896229853
HILIC,PFOS,268.8467_53.6,-0.07230209574129583,0.3347755209240184,0.7003342896229853
HILIC,PFOS,384.9458_61,-0.07227497879258331,0.33495730025602344,0.7003342896229853
HILIC,PFOS,668.8694_63.1,0.07225263820801332,0.33510710844280234,0.7003342896229853
HILIC,PFOS,107.049_36.7,-0.07205604052777943,0.3364272690190342,0.7003342896229853
HILIC,PFOS,266.8496_53.5,-0.07203589378674678,0.33656274226891203,0.7003342896229853
HILIC,PFOS,252.1355_25.1,-0.07198259584119779,0.33692130276671195,0.7003342896229853
HILIC,PFOS,442.7226_54.1,-0.07197111502818886,0.33699857149776835,0.7003342896229853
HILIC,PFOS,125.0709_163.5,0.07191286599919819,0.33739077601431655,0.7003342896229853
HILIC,PFOS,642.6008_53,0.07164305488079771,0.33921127047339494,0.7021652030897744
HILIC,PFOS,246.17_28.2,0.07157611842321326,0.3396638758582379,0.7021652030897744
HILIC,PFOS,363.2169_28.2,0.07147160542506137,0.34037133057572144,0.7021652030897744
HILIC,PFOS,522.3556_33,-0.07140531255229728,0.34082055586422855,0.7021652030897744
HILIC,PFOS,348.8142_53.4,0.07138552936502873,0.34095468704920207,0.7021652030897744
HILIC,PFOS,141.0509_100.1,0.07130421695871507,0.3415063419396559,0.7021652030897744
HILIC,PFOS,216.9228_58.8,-0.07125557612826444,0.34183661080006156,0.7021652030897744
HILIC,PFOS,130.4749_76,0.07119480887699524,0.3422495020605104,0.7021652030897744
HILIC,PFOS,190.1187_72,-0.07115167769615689,0.3425427544802818,0.7021652030897744
HILIC,PFOS,579.7875_51.9,0.07100965400079116,0.34350951059543844,0.7031729954097494
HILIC,PFOS,497.1043_108.6,0.07053118015146247,0.34677918632200155,0.7085518423919951
HILIC,PFOS,185.5409_170.5,0.07048516686880503,0.3470946525231057,0.7085518423919951
HILIC,PFOS,426.3577_22.7,-0.07040844874370754,0.3476210330627558,0.708630295311384
HILIC,PFOS,520.7387_53.6,-0.07034005936527382,0.348090692359038,0.708630295311384
HILIC,PFOS,347.0648_75.3,0.07015331007118034,0.3493752163388526,0.7102682969526124
HILIC,PFOS,450.7543_53.3,-0.06990703530619907,0.3510737322787526,0.7127422822668777
HILIC,PFOS,202.1802_30.1,0.06980197744093003,0.3517998751105269,0.713238102963808
HILIC,PFOS,262.1033_106,0.06962427128101371,0.35303029622351445,0.7140270137060565
HILIC,PFOS,518.6522_53.1,-0.06951969686715352,0.353755619674209,0.7140270137060565
HILIC,PFOS,920.4139_53.5,0.06941174782273278,0.35450532823527414,0.7140270137060565
HILIC,PFOS,229.9415_59.3,-0.06935311844504347,0.35491292719795164,0.7140270137060565
HILIC,PFOS,491.8621_58.9,-0.06933313745100418,0.35505190462692093,0.7140270137060565
HILIC,PFOS,760.8216_62.1,0.06932856627917518,0.35508370411328216,0.7140270137060565
HILIC,PFOS,1188.1526_53.6,0.06850493355378477,0.3608424008834745,0.7242705743308716
HILIC,PFOS,370.355_50.2,0.06846024001620284,0.3611565431460698,0.7242705743308716
HILIC,PFOS,704.5779_31.7,0.06829899150312316,0.362291340916017,0.7255631726058257
HILIC,PFOS,406.7728_53.2,0.06780432166085062,0.36578641244343346,0.7315728248868669
HILIC,PFOS,131.0482_57.9,-0.06764866850467227,0.3668904753676524,0.7327906930420048
HILIC,PFOS,360.1501_106.8,0.067543494863243,0.3676376470101417,0.7332934199124119
HILIC,PFOS,343.1237_97.1,0.06745246676259464,0.36828508439074426,0.7335961304149414
HILIC,PFOS,586.2741_25.2,-0.06727578749835511,0.3695437225922774,0.7336660118056477
HILIC,PFOS,349.0653_75.5,-0.06721373343437748,0.3699864153803788,0.7336660118056477
HILIC,PFOS,508.713_53.3,-0.06716898275663877,0.37030586873695104,0.7336660118056477
HILIC,PFOS,605.571_53.6,0.06710910220911438,0.3707335925175069,0.7336660118056477
HILIC,PFOS,504.6749_53.7,-0.06702611312603728,0.3713268820027851,0.7336660118056477
HILIC,PFOS,810.4418_53.4,-0.06697562873282221,0.371688080819885,0.7336660118056477
HILIC,PFOS,304.2846_22.8,-0.0668244548094845,0.3727709708529018,0.7336660118056477
HILIC,PFOS,686.5825_53.5,-0.06677892355765747,0.37309749995628194,0.7336660118056477
HILIC,PFOS,320.9671_61.1,0.06676335587984025,0.37320918442719464,0.7336660118056477
HILIC,PFOS,340.2483_23.9,0.06675385297844195,0.37327736952003565,0.7336660118056477
HILIC,PFOS,528.7708_53.1,-0.06634245736470702,0.3762365381170424,0.7361366706724667
HILIC,PFOS,568.6685_53.4,-0.06632963608686197,0.37632899164067635,0.7361366706724667
HILIC,PFOS,490.8691_59.4,0.06623830917179045,0.376987947067701,0.7361366706724667
HILIC,PFOS,140.0673_59.3,-0.066177336655585,0.3774282774585078,0.7361366706724667
HILIC,PFOS,498.6841_54.2,-0.06616021833361052,0.3775519587872267,0.7361366706724667
HILIC,PFOS,264.8535_53.5,-0.06611421341347481,0.3778844709401309,0.7361366706724667
HILIC,PFOS,232.0168_63.3,-0.06604023414315946,0.3784195497480225,0.7361366706724667
HILIC,PFOS,578.6972_53.7,-0.06602724883903036,0.3785135178255048,0.7361366706724667
HILIC,PFOS,732.5536_29.8,-0.06567978803658948,0.3810332031975907,0.7397138600029067
HILIC,PFOS,749.5307_26.6,0.06556954232584467,0.3818348022960235,0.7397138600029067
HILIC,PFOS,380.7699_54,-0.06554764704068904,0.3819941254196183,0.7397138600029067
HILIC,PFOS,696.6113_53.5,-0.06546547275342984,0.3825924349433907,0.7397138600029067
HILIC,PFOS,300.0044_64.6,-0.06537764903148813,0.38323250713027757,0.7397138600029067
HILIC,PFOS,736.8574_63.3,0.06536130317497356,0.38335170987988476,0.7397138600029067
HILIC,PFOS,95.5455_192.4,-0.06508082852607144,0.38540058746628114,0.7409733866846865
HILIC,PFOS,142.9006_53.9,0.0650680672442593,0.385493966629207,0.7409733866846865
HILIC,PFOS,527.1581_145.7,0.06506636492918783,0.3855064241535193,0.7409733866846865
HILIC,PFOS,151.0617_49.6,0.06497217388316584,0.3861960933004642,0.7411805663084629
HILIC,PFOS,606.7862_55.7,-0.0648078874790603,0.38740078843846226,0.7411805663084629
HILIC,PFOS,976.3756_53.6,0.06477040566833188,0.38767595662264587,0.7411805663084629
HILIC,PFOS,425.3454_22.9,-0.06473764300582444,0.38791657647794653,0.7411805663084629
HILIC,PFOS,481.8335_58.7,-0.06471019925046752,0.3881182019520667,0.7411805663084629
HILIC,PFOS,940.4716_53,-0.06460933727795155,0.3888597646334834,0.741597821209357
HILIC,PFOS,705.5806_31.8,0.06454423645527747,0.3893388561349125,0.741597821209357
HILIC,PFOS,324.3262_24.7,0.06408575678679747,0.39272298458871036,0.7470822843075724
HILIC,PFOS,383.0413_67.5,-0.06369765242783638,0.39560142953842614,0.7515919328843013
HILIC,PFOS,377.2629_25.2,-0.06354868025798231,0.3967096564484469,0.7527311430047454
HILIC,PFOS,873.6426_31.6,-0.06293319545374626,0.40130799828793684,0.7604812259489713
HILIC,PFOS,221.1537_25.4,-0.06282549281193903,0.40211590364501315,0.7610377716043727
HILIC,PFOS,292.8456_48,-0.0626056142139961,0.4037682700532367,0.7631890672781485
HILIC,PFOS,342.264_23.4,-0.0625154783408804,0.4044467955537543,0.7634965018106586
HILIC,PFOS,476.8449_56,0.062428329713436904,0.40510347631544386,0.763761968085168
HILIC,PFOS,138.9065_54.4,-0.062266881241815786,0.4063216884629961,0.7650840953247254
HILIC,PFOS,271.9635_58.9,-0.06172071798300949,0.4104588170166754,0.7701937432011332
HILIC,PFOS,326.8054_54.2,-0.06168427363595664,0.4107357593980958,0.7701937432011332
HILIC,PFOS,186.1126_45.1,0.06166694354846394,0.4108674901799395,0.7701937432011332
