"match_category_1","mz","match_category_3","theoretical_mz","lm_id","name","formula","monoisotopic_mass","adduct","adduct_mass","time","mz_min","mz_max","num_pres_all_samples","num_pres_biological_samples","median_cv","peak_score","qscore","max_intensity","sample_id","intensity"
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240814_212",26.7535803490533
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240814_218",28.9462809928063
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240814_224",26.8363107685323
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240814_230",28.6738253869265
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240814_236",26.7680759760563
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240814_242",27.4538027872706
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240814_248",24.4477897711778
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240814_254",26.1921152539476
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240814_260",26.0158375210901
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240814_266",26.5687213457561
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240814_272",26.8446447027136
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240816_002",26.6292596630789
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240816_008",26.7047715130677
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240816_014",26.5390492203403
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240816_020",25.8102964436096
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240816_026",27.4414094128716
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240816_032",26.2440237756187
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240816_038",26.7171138757223
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240816_044",25.7145405166982
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240816_050",28.0297166424093
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240816_056",26.2264702672038
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240816_062",27.244921408258
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240816_068",25.8946788108213
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240816_074",29.1637871181232
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240816_080",26.9491005385205
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240816_086",26.0143499070153
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240816_092",26.7480818881955
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240816_098",27.1004803760258
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240816_104",28.9043248429392
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240816_110",25.8799156497645
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240816_116",25.5469302112349
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240816_122",26.4232613396638
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240816_128",25.9644351493538
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240816_134",26.4139745285567
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240816_140",26.5283528423354
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240816_146",27.3413774352586
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240816_152",24.8724880222558
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240816_158",26.6171903411085
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240816_164",26.7296874989888
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240816_170",27.7385332333905
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240816_176",26.1270932334214
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240816_182",27.2500211260827
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240816_188",25.9759358958382
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240816_194",27.9368760455482
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240816_200",27.8252767590779
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240816_206",25.5149851186589
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240816_212",25.7293698787471
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240816_218",25.3747365078461
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240816_224",26.7085354797772
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240816_230",26.0232211829834
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240816_236",25.5792874718998
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240816_242",28.5302369706438
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240816_248",25.5699539283673
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240816_254",27.4131654178557
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240816_260",25.7562604066245
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240816_266",26.5404803269174
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240816_272",26.6692252030753
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240820_002",26.1546782182198
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240820_008",26.5033520789674
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240820_014",28.386134908946
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240820_020",25.6085353554531
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240820_026",23.8959514158988
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240820_032",26.34625622167
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240820_038",23.7977533377062
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240820_044",25.9251311563692
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240820_050",26.6750349543878
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240820_056",26.2601449412844
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240820_062",26.6803427467968
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240820_068",20.8873494472771
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240820_074",28.9514753214135
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240820_080",27.4658311740506
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240820_086",26.0416680803483
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240820_092",27.3112597125658
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240820_098",26.504923659129
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240820_104",26.4562913775483
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240820_110",26.8806367161561
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240820_116",25.2442571959243
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240820_122",26.8873181794709
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240820_128",25.8403437811206
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240820_134",26.3010753930817
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240820_140",26.5211408236344
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240820_146",26.6788611003335
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240820_152",26.88857446904
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240820_158",23.8662053596762
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240820_164",26.6245399353717
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240820_170",27.3432258014916
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240820_176",26.2166510922377
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240820_182",26.893343601797
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240820_188",28.2705233382305
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240820_194",25.5397299585695
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240820_200",28.3550266499375
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240820_206",27.5828551616566
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240820_212",25.8349577183502
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240820_218",24.0647620939934
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240820_224",27.4630854543366
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240820_230",26.6033076702408
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240820_236",28.3547496399009
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240820_242",27.3182180647396
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240820_248",25.6307702570016
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240820_254",27.2074742389337
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240820_260",28.8721871973372
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240820_266",26.272461623359
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240820_272",26.4090441062062
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240822_002",25.9237175753375
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240822_008",24.9079973494248
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240822_014",25.5845941929947
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240822_020",25.0917472380305
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240822_026",26.7433846005947
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240822_032",25.3214661202446
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240822_038",28.4583893255885
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240822_044",24.1591798614532
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240822_050",26.6009885503265
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240822_056",26.7517447995532
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240822_062",26.3663756567084
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240822_068",28.0895623454711
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240822_074",24.6529238047898
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240822_080",26.5556124819307
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240822_086",26.4740936260882
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240822_092",27.2086175258533
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240822_098",24.238348085533
"Multiple",103.0399,"Multiple",103.039,"LMFA01060002","2-oxo-butanoic acid","C4H6O3",102.03169,"M+H",1.007276,32,103.037979125977,103.040328979492,626,1,1,1,1,848844072.6,"sd_240822_104",25.707450328389
